350,7 351,70
350,2 351,65
390,80 391,24
390,84 391,28
755,30 756,81
755,31 756,82
755,37 756,85
928,15 929,64
928,15 929,65
754,26 755,79
232,48 233,105
357,42 358,90
357,40 358,89
232,41 233,99
232,42 233,100
138,98 139,36
709,115 710,51
709,114 710,49
709,111 710,45
138,91 139,30
138,92 139,31
336,69 337,5
145,19 146,77
147,81 148,31
147,82 148,32
147,83 148,33
145,13 146,66
145,14 146,68
145,16 146,71
336,61 337,99
336,62 337,100
94,56 95,5
94,53 95,3
94,51 95,101
842,36 843,95
842,30 843,91
94,59 95,9
94,58 95,8
338,19 339,79
336,67 337,2
915,82 916,43
579,22 580,89
756,60 757,107
798,86 799,26
756,61 757,0
632,103 633,51
632,101 633,47
632,100 633,45
632,104 633,52
783,95 784,30
756,69 757,6
330,33 331,103
783,90 784,26
621,28 622,80
196,48 197,103
196,49 197,106
196,40 197,102
549,59 550,96
67,60 68,1
67,62 68,4
67,66 68,7
837,81 838,26
319,5 320,63
319,7 320,64
408,71 409,24
408,70 409,23
408,77 409,28
408,74 409,26
817,15 818,79
817,17 818,80
817,13 818,78
690,71 691,11
690,74 691,13
690,75 691,14
257,25 258,94
257,21 258,89
257,21 258,88
257,28 258,97
200,54 201,9
200,53 201,8
200,51 201,6
687,35 688,98
16,53 17,1
16,54 17,2
687,33 688,94
16,59 17,5
7,25 8,74
7,24 8,72
687,38 688,99
7,21 8,71
373,56 374,9
373,54 374,5
373,51 374,1
663,39 664,80
373,58 374,10
127,114 128,57
290,76 291,19
290,77 291,20
290,70 291,12
290,73 291,15
837,89 838,39
940,12 941,26
940,12 941,27
59,82 60,26
907,44 908,2
59,87 60,31
78,5 79,62
78,4 79,61
78,3 79,58
871,71 872,11
292,36 293,103
595,41 596,86
595,40 596,85
595,44 596,88
235,11 236,68
39,37 40,97
292,33 293,99
77,31 78,87
509,69 510,19
910,88 911,43
728,58 729,101
571,33 572,82
728,52 729,95
938,76 939,28
938,75 939,27
938,75 939,25
6,102 7,41
564,51 565,104
318,1 319,62
318,2 319,63
318,7 319,67
318,9 319,71
702,48 703,101
847,42 848,0
847,41 848,104
702,42 703,95
505,33 506,90
702,46 703,100
33,98 34,51
720,36 721,94
33,92 34,45
33,96 34,49
577,5 578,59
577,3 578,57
577,1 578,56
577,9 578,63
505,36 506,93
169,60 170,6
169,66 170,10
169,64 170,7
169,69 170,11
810,32 811,80
810,30 811,78
810,35 811,82
812,101 813,46
812,106 813,50
812,105 813,49
821,4 822,57
821,0 822,56
821,8 822,63
983,60 984,33
983,61 984,34
575,52 576,113
575,51 576,111
575,55 576,115
505,63 506,6
130,115 131,49
130,115 131,50
130,116 131,52
129,48 130,115
505,66 506,9
129,49 130,116
773,84 774,41
773,84 774,44
773,87 774,49
646,15 647,61
646,17 647,62
646,11 647,58
646,13 647,60
123,45 124,102
90,63 91,113
554,13 555,76
554,12 555,72
554,17 555,85
554,15 555,80
554,19 555,90
743,49 744,101
393,16 394,64
114,4 115,63
393,17 394,66
668,20 669,90
668,21 669,95
668,28 669,100
779,119 780,55
767,27 768,90
767,21 768,87
650,42 651,96
650,49 651,107
650,48 651,106
610,29 611,80
361,95 362,42
361,96 362,44
361,91 362,35
361,93 362,40
443,106 444,51
218,107 219,56
218,105 219,53
218,101 219,49
642,17 643,73
787,91 788,43
955,13 956,50
955,14 956,51
787,90 788,39
320,67 321,5
320,64 321,1
320,63 321,118
320,60 321,117
787,95 788,47
320,69 321,8
188,22 189,88
188,27 189,93
907,45 908,3
793,4 794,70
793,3 794,67
793,1 794,62
414,83 415,28
414,80 415,26
414,89 415,32
167,39 168,90
126,52 127,108
126,50 127,105
126,58 127,114
167,32 168,85
331,106 332,44
926,27 927,77
331,103 332,38
534,6 535,64
430,96 431,33
430,97 431,35
524,24 525,83
192,27 193,83
575,115 576,50
575,116 576,51
575,111 576,41
516,42 517,100
381,49 382,104
639,44 640,85
639,48 640,89
381,44 382,99
164,5 165,59
926,22 927,74
822,106 823,49
822,104 823,48
777,89 778,37
822,100 823,44
822,101 823,45
822,109 823,52
808,49 809,128
929,93 930,12
653,9 654,68
653,6 654,65
653,3 654,60
653,1 654,56
653,0 654,55
580,83 581,12
742,65 743,10
742,64 743,8
742,62 743,3
742,68 743,11
492,77 493,26
492,72 493,22
174,26 175,76
174,27 175,78
768,119 769,54
537,36 538,83
537,37 538,84
768,115 769,50
317,10 318,63
317,12 318,64
317,16 318,68
317,18 318,69
596,67 597,24
596,60 597,17
596,63 597,21
619,87 620,20
619,84 620,19
619,88 620,24
157,71 158,17
157,73 158,19
310,101 311,31
310,107 311,35
310,108 311,36
992,9 993,51
313,16 314,62
313,10 314,57
353,74 354,8
353,78 354,15
182,69 183,19
182,65 183,15
142,84 143,21
182,61 183,12
756,15 757,69
756,12 757,67
756,10 757,64
756,19 757,70
805,17 806,74
805,12 806,70
805,10 806,67
871,65 872,4
871,65 872,3
871,66 872,5
42,89 43,32
42,81 43,25
42,80 43,21
766,61 767,5
766,60 767,2
630,62 631,1
766,65 767,10
766,64 767,9
766,67 767,11
460,64 461,16
827,26 828,96
827,25 828,95
513,47 514,110
513,40 514,104
513,48 514,111
687,102 688,44
157,69 158,12
687,104 688,45
157,63 158,7
157,66 158,8
430,61 431,0
430,64 431,2
192,15 193,74
192,17 193,77
192,12 193,71
887,8 888,59
401,40 402,98
539,103 540,40
539,108 540,45
48,40 49,103
48,44 49,109
630,79 631,12
630,73 631,10
630,70 631,8
23,45 24,99
23,49 24,107
65,71 66,13
90,115 91,48
90,113 91,47
90,111 91,42
104,99 105,47
104,96 105,43
104,93 105,39
453,28 454,97
205,34 206,81
205,33 206,80
205,30 206,78
453,33 454,102
680,19 681,77
680,18 681,74
680,13 681,73
453,34 454,104
230,72 231,26
230,76 231,28
142,118 143,51
142,118 143,50
142,112 143,42
142,113 143,46
142,111 143,40
142,114 143,48
836,36 837,87
321,1 322,58
321,5 322,63
321,9 322,68
715,63 716,8
795,47 796,103
831,45 832,96
753,23 754,78
753,22 754,76
753,25 754,82
753,28 754,85
246,105 247,44
15,73 16,19
15,79 16,25
401,44 402,102
795,41 796,95
836,32 837,84
831,49 832,99
802,41 803,90
802,43 803,93
802,48 803,94
795,40 796,94
836,33 837,85
725,54 726,115
725,50 726,111
725,58 726,118
194,76 195,25
840,11 841,61
194,71 195,22
35,41 36,101
692,68 693,13
35,46 36,3
692,64 693,11
692,67 693,12
692,63 693,10
555,114 556,52
555,110 556,49
362,78 363,26
362,72 363,18
362,71 363,17
362,74 363,23
362,75 363,24
544,19 545,78
544,15 545,75
544,12 545,69
544,13 545,70
544,10 545,63
544,11 545,68
622,24 623,69
243,19 244,65
243,14 244,64
243,12 244,60
987,37 988,9
987,38 988,10
413,98 414,46
58,58 59,0
58,56 59,111
58,55 59,110
58,51 59,104
78,51 79,105
178,99 179,51
178,95 179,48
178,93 179,45
580,118 581,50
78,56 79,109
540,13 541,66
540,10 541,65
540,16 541,71
887,2 888,47
580,110 581,42
16,1 17,53
16,0 17,51
16,3 17,57
689,25 690,80
322,8 323,57
510,80 511,24
510,83 511,28
136,82 137,36
136,85 137,41
136,88 137,43
394,17 395,77
394,13 395,70
394,12 395,69
288,40 289,89
288,44 289,95
123,52 124,7
386,49 387,101
123,58 124,12
946,47 947,14
131,84 132,22
887,3 888,48
614,97 615,43
614,94 615,41
614,95 615,42
44,0 45,58
44,5 45,61
44,7 45,62
301,38 302,99
301,30 302,89
301,34 302,90
301,36 302,94
237,69 238,23
770,85 771,36
730,68 731,23
237,64 238,16
237,64 238,17
237,66 238,18
912,51 913,10
912,50 913,8
912,53 913,13
912,52 913,11
912,54 913,14
700,78 701,16
700,73 701,12
322,0 323,50
899,55 900,16
899,54 900,15
448,61 449,8
448,62 449,9
322,6 323,55
410,34 411,88
410,32 411,87
679,58 680,2
679,53 680,98
8,45 9,100
8,47 9,103
679,57 680,1
679,54 680,99
345,18 346,67
345,13 346,62
345,12 346,59
345,17 346,66
322,4 323,51
260,26 261,78
260,20 261,74
260,21 261,76
260,28 261,80
260,29 261,84
845,14 846,72
840,50 841,92
685,33 686,90
124,29 125,82
124,21 125,77
124,23 125,79
854,9 855,67
685,30 686,84
371,95 372,24
371,97 372,25
859,9 860,62
854,0 855,61
858,59 859,9
657,104 658,49
657,105 658,51
657,108 658,56
657,109 658,57
854,5 855,62
685,37 686,92
585,33 586,87
585,32 586,86
657,3 658,62
585,39 586,89
657,7 658,66
657,4 658,65
587,68 588,2
587,66 588,0
587,65 588,125
587,63 588,122
587,61 588,118
923,54 924,2
801,101 802,28
132,64 133,101
132,65 133,0
210,27 211,74
210,25 211,71
210,23 211,70
210,29 211,77
295,75 296,12
295,71 296,9
295,79 296,15
792,97 793,53
792,95 793,49
792,91 793,45
861,2 862,52
118,16 119,79
533,60 534,1
533,65 534,7
533,64 534,6
533,66 534,11
533,69 534,15
533,68 534,14
861,7 862,55
322,58 323,0
861,4 862,53
322,50 323,90
322,52 323,97
322,55 323,98
322,56 323,99
923,53 924,1
267,54 268,99
267,57 268,103
998,59 999,24
221,58 222,1
221,50 222,110
221,51 222,113
221,54 222,116
993,52 994,19
800,67 801,7
993,51 994,18
358,19 359,93
358,15 359,86
358,17 359,91
358,11 359,81
358,10 359,80
142,106 143,37
346,8 347,69
993,59 994,28
346,0 347,60
346,3 347,65
346,4 347,66
75,13 76,72
75,11 76,70
75,14 76,73
75,15 76,74
308,47 309,114
308,45 309,111
308,44 309,110
308,41 309,105
840,18 841,66
186,12 187,60
186,13 187,62
186,14 187,63
186,15 187,66
51,96 52,41
51,92 52,36
51,93 52,38
870,106 871,55
165,75 166,13
165,74 166,12
165,71 166,8
870,100 871,50
165,79 166,18
762,70 763,5
891,16 892,66
891,16 892,65
347,45 348,97
890,66 891,2
890,63 891,0
347,41 348,96
560,47 561,120
771,49 772,99
771,41 772,92
771,44 772,96
193,116 194,52
193,110 194,48
193,111 194,50
130,64 131,2
347,49 348,104
139,1 140,59
139,6 140,64
139,8 140,66
560,45 561,114
108,100 109,42
108,107 109,46
108,106 109,45
106,105 107,36
106,100 107,34
855,12 856,65
855,11 856,64
106,108 107,37
951,38 952,2
389,130 390,54
490,66 491,16
791,100 792,47
195,3 196,59
195,1 196,55
195,5 196,62
519,22 520,85
170,57 171,4
323,97 324,50
789,110 790,36
920,60 921,18
323,94 324,49
170,56 171,105
287,42 288,113
287,45 288,114
287,46 288,115
457,70 458,11
457,77 458,15
457,74 458,14
893,0 894,49
893,3 894,51
893,4 894,52
99,13 100,61
99,14 100,62
99,15 100,65
99,17 100,67
893,9 894,54
758,68 759,8
969,3 970,38
969,0 970,37
758,61 759,4
758,66 759,7
206,4 207,53
206,3 207,52
939,32 940,89
939,32 940,88
939,33 940,92
939,33 940,90
939,33 940,91
20,48 21,91
20,47 21,88
20,46 21,87
20,42 21,84
711,59 712,111
711,52 712,106
711,56 712,109
711,54 712,107
832,58 833,10
832,52 833,3
832,53 833,5
832,55 833,6
838,42 839,98
502,67 503,0
502,66 503,120
858,30 859,90
492,36 493,83
492,37 493,85
258,46 259,99
258,43 259,95
464,71 465,18
636,120 637,47
636,126 637,51
822,4 823,57
40,57 41,114
803,47 804,89
803,42 804,83
311,25 312,86
943,42 944,14
943,43 944,15
960,14 961,50
960,17 961,56
30,101 31,50
30,104 31,52
30,109 31,56
106,42 107,86
106,40 107,84
106,46 107,90
588,29 589,99
588,27 589,95
858,39 859,97
428,56 429,1
428,52 429,113
396,97 397,37
396,94 397,33
396,93 397,32
396,90 397,30
859,98 860,37
746,94 747,36
746,95 747,37
746,90 747,33
746,91 747,34
280,13 281,65
280,17 281,66
607,112 608,36
607,116 608,40
691,4 692,56
497,72 498,15
497,70 498,14
497,78 498,19
151,101 152,51
738,38 739,84
738,31 739,74
738,32 739,75
738,37 739,83
647,52 648,113
647,50 648,109
647,56 648,3
284,48 285,0
647,58 648,4
136,60 137,15
136,67 137,23
136,64 137,17
376,80 377,18
289,3 290,60
289,0 290,59
289,6 290,64
376,88 377,23
180,20 181,79
968,21 969,67
968,20 969,66
968,28 969,69
669,41 670,109
669,40 670,108
669,43 670,110
669,48 670,114
713,20 714,69
430,115 431,49
305,40 306,83
305,43 306,86
852,19 853,66
734,39 735,91
734,36 735,85
734,36 735,88
734,33 735,82
407,95 408,22
407,90 408,20
407,91 408,21
407,99 408,24
212,25 213,82
135,23 136,76
135,22 136,75
135,29 136,78
384,18 385,74
384,10 385,61
384,13 385,67
212,20 213,74
511,88 512,29
511,81 512,18
511,80 512,17
511,85 512,23
760,100 761,39
632,88 633,30
632,81 633,23
632,84 633,26
862,39 863,108
760,106 761,44
582,7 583,58
582,5 583,57
582,2 583,55
582,0 583,52
713,28 714,81
772,64 773,5
772,65 773,6
772,66 773,9
32,12 33,62
844,44 845,101
392,79 393,17
392,77 393,16
392,76 393,14
392,71 393,7
392,73 393,11
215,46 216,111
215,44 216,107
215,40 216,104
418,24 419,86
844,41 845,98
215,49 216,113
412,42 413,92
443,46 444,109
418,22 419,85
403,20 404,85
92,91 93,31
92,93 93,32
92,95 93,35
92,97 93,40
92,96 93,39
673,119 674,51
673,118 674,48
673,111 674,43
673,110 674,41
673,116 674,46
583,8 584,61
245,46 246,105
245,43 246,103
583,7 584,60
570,75 571,28
446,96 447,37
446,95 447,34
446,94 447,33
446,93 447,30
910,59 911,11
751,78 752,20
751,70 752,10
751,75 752,14
751,77 752,19
101,10 102,66
101,13 102,70
101,15 102,71
542,41 543,99
481,42 482,84
481,45 482,87
481,44 482,86
616,40 617,120
616,47 617,128
616,44 617,123
538,21 539,96
616,49 617,130
538,26 539,103
15,31 16,83
958,56 959,2
958,55 959,1
583,2 584,55
958,59 959,8
604,21 605,71
604,27 605,76
604,24 605,75
568,32 569,84
568,35 569,87
568,39 569,89
213,61 214,10
213,66 214,14
19,41 20,91
19,46 20,94
869,107 870,51
713,33 714,84
810,112 811,39
489,96 490,37
489,95 490,36
489,91 490,32
840,61 841,5
88,26 89,73
303,46 304,109
155,99 156,43
303,43 304,103
88,29 89,78
790,71 791,16
790,70 791,11
790,76 791,21
790,75 791,19
790,79 791,23
718,108 719,51
718,109 719,52
718,104 719,49
718,103 719,44
866,53 867,6
866,54 867,7
866,59 867,13
460,6 461,69
460,5 461,68
460,1 461,61
894,63 895,12
894,63 895,11
460,9 461,72
677,25 678,83
677,27 678,84
677,22 678,79
677,23 678,80
122,83 123,27
666,53 667,105
63,28 64,80
666,51 667,102
63,21 64,71
63,25 64,77
812,34 813,91
812,35 813,92
812,31 813,87
225,92 226,37
225,93 226,42
427,71 428,15
427,72 428,19
427,73 428,21
225,98 226,44
225,99 226,48
894,68 895,20
894,68 895,21
472,100 473,48
472,102 473,49
472,107 473,52
44,101 45,42
623,81 624,41
623,84 624,44
486,19 487,74
49,62 50,6
49,66 50,10
590,8 591,69
199,4 200,53
199,5 200,54
199,0 200,51
164,50 165,106
164,53 165,111
164,54 165,112
163,33 164,88
853,59 854,18
853,58 854,16
590,7 591,67
590,6 591,66
357,38 358,86
163,31 164,86
79,21 80,74
79,25 80,76
298,38 299,95
298,31 299,88
298,37 299,94
163,30 164,82
216,17 217,75
216,13 217,73
706,13 707,83
367,58 368,10
367,57 368,9
367,52 368,5
367,51 368,2
720,19 721,75
720,16 721,74
720,15 721,73
720,10 721,69
399,30 400,93
448,85 449,27
399,38 400,99
135,101 136,44
437,72 438,19
382,2 383,63
343,36 344,95
343,35 344,94
343,31 344,89
732,47 733,103
732,45 733,102
689,13 690,68
489,8 490,53
905,14 906,54
489,5 490,50
489,0 490,47
724,13 725,77
724,14 725,78
724,18 725,83
724,19 725,85
53,66 54,1
53,65 54,103
167,89 168,26
818,78 819,19
167,82 168,18
845,82 846,13
347,31 348,89
347,35 348,92
347,39 348,95
288,50 289,98
900,50 901,11
900,50 901,12
971,40 972,10
425,95 426,54
998,26 999,64
998,22 999,61
998,29 999,69
998,29 999,68
998,29 999,66
971,46 972,15
400,87 401,33
400,84 401,31
400,81 401,29
516,98 517,44
645,141 646,58
440,116 441,59
440,110 441,51
314,37 315,96
243,92 244,45
193,87 194,32
193,83 194,30
565,51 566,105
565,55 566,110
565,59 566,113
340,91 341,29
340,93 341,32
340,95 341,35
826,23 827,83
95,98 96,51
95,99 96,54
951,50 952,23
951,55 952,24
979,80 980,40
221,46 222,106
148,4 149,62
148,6 149,63
148,7 149,67
148,0 149,59
312,22 313,79
312,20 313,75
312,21 313,78
279,89 280,23
279,82 280,21
224,58 225,107
224,54 225,102
224,51 225,98
224,53 225,99
739,14 740,74
739,15 740,77
739,11 740,72
369,50 370,113
163,79 164,16
163,77 164,15
122,10 123,62
122,17 123,68
122,18 123,69
369,56 370,118
769,37 770,103
769,36 770,102
614,84 615,28
572,100 573,46
572,106 573,51
443,64 444,12
443,67 444,16
443,60 444,9
443,63 444,11
917,17 918,58
275,2 276,61
466,82 467,20
466,81 467,19
466,84 467,24
466,85 467,25
137,36 138,98
137,32 138,91
137,33 138,92
137,31 138,87
118,63 119,10
237,75 238,29
788,91 789,38
237,73 238,25
941,19 942,54
941,19 942,56
941,14 942,49
941,11 942,45
941,10 942,44
941,13 942,48
763,93 764,42
763,92 764,41
763,90 764,40
763,97 764,46
616,107 617,57
616,106 617,56
616,101 617,48
616,102 617,52
592,25 593,77
237,79 238,34
592,22 593,76
521,7 522,62
592,29 593,80
590,97 591,44
590,95 591,40
590,94 591,38
806,5 807,69
212,104 213,53
212,103 213,51
212,102 213,48
770,97 771,44
917,79 918,34
770,95 771,41
207,38 208,88
857,35 858,85
857,34 858,82
207,30 208,80
770,90 771,39
542,64 543,3
207,37 208,87
908,87 909,34
908,86 909,32
908,89 909,35
806,74 807,15
500,32 501,92
500,37 501,95
282,62 283,1
282,63 283,2
282,67 283,5
806,1 807,62
431,2 432,58
546,73 547,13
342,56 343,1
546,77 547,17
563,54 564,112
563,56 564,113
563,51 564,106
542,61 543,117
879,8 880,58
885,60 886,15
864,94 865,32
122,102 123,38
785,79 786,33
785,75 786,28
785,70 786,19
785,72 786,24
102,114 103,56
102,111 103,54
598,89 599,22
254,29 255,86
601,27 602,75
524,111 525,57
659,64 660,7
659,65 660,8
659,60 660,5
29,5 30,58
351,114 352,53
624,99 625,34
624,97 625,28
624,93 625,24
456,107 457,39
456,102 457,37
456,101 457,36
307,19 308,81
159,49 160,110
307,14 308,75
307,17 308,78
307,13 308,73
307,12 308,70
252,20 253,80
464,3 465,56
464,1 465,55
464,4 465,59
464,9 465,64
464,8 465,63
176,67 177,7
176,65 177,5
176,63 177,4
176,60 177,2
176,68 177,10
176,69 177,13
133,18 134,67
133,13 134,63
419,7 420,67
419,0 420,63
673,70 674,12
673,77 674,18
419,8 420,68
499,27 500,91
499,24 500,87
499,20 500,83
744,54 745,121
744,55 745,1
744,52 745,120
155,13 156,73
815,18 816,78
815,17 816,75
815,14 816,72
29,93 30,36
29,96 30,38
817,104 818,53
628,82 629,18
483,70 484,12
483,77 484,15
817,100 818,48
809,56 810,125
809,56 810,124
809,55 810,123
809,51 810,118
10,84 11,31
49,1 50,54
10,85 11,35
645,121 646,43
645,127 646,48
645,129 646,49
448,70 449,15
507,29 508,76
507,22 508,69
507,26 508,73
438,25 439,90
438,29 439,93
438,28 439,92
980,68 981,28
980,68 981,29
253,35 254,89
253,36 254,92
84,36 85,93
84,31 85,87
84,38 85,98
514,30 515,88
444,68 445,17
444,65 445,15
444,66 445,16
444,63 445,10
831,70 832,16
867,51 868,5
867,56 868,10
762,0 763,56
762,6 763,62
762,9 763,63
635,24 636,94
788,20 789,82
788,23 789,87
450,47 451,102
467,20 468,67
450,44 451,100
467,25 468,73
467,24 468,71
450,42 451,99
523,48 524,91
523,48 524,92
523,40 524,88
450,40 451,96
172,95 173,44
172,94 173,43
172,92 173,39
873,26 874,37
785,3 786,68
228,49 229,111
873,23 874,33
228,43 229,107
228,41 229,105
228,44 229,108
347,48 348,99
624,111 625,54
928,93 929,48
928,93 929,49
928,93 929,47
206,99 207,48
764,27 765,86
764,22 765,84
764,21 765,83
478,68 479,20
478,66 479,16
478,64 479,15
478,62 479,12
821,97 822,46
515,72 516,7
515,73 516,8
275,118 276,57
515,76 516,14
515,77 516,15
359,86 360,18
359,81 360,14
359,80 360,13
556,102 557,46
366,39 367,104
556,105 557,47
366,30 367,97
366,31 367,98
366,36 367,101
301,101 302,48
301,102 302,50
247,59 248,4
247,55 248,0
247,51 248,101
451,67 452,1
451,65 452,107
451,61 452,105
451,69 452,4
727,110 728,43
727,116 728,49
727,119 728,52
34,105 35,34
214,9 215,63
214,0 215,58
214,5 215,60
214,7 215,62
659,87 660,30
952,47 953,16
119,54 120,3
119,51 120,110
119,53 120,2
644,97 645,48
119,59 120,9
520,89 521,38
520,85 521,34
415,41 416,89
415,44 416,90
415,46 416,93
415,47 416,96
992,3 993,42
390,54 391,2
390,53 391,0
785,58 786,6
572,39 573,102
572,30 573,93
572,37 573,101
572,36 573,98
117,82 118,37
481,100 482,35
481,109 482,38
484,68 485,10
484,60 485,0
484,62 485,4
484,66 485,8
240,58 241,100
240,53 241,96
240,50 241,91
240,50 241,94
240,56 241,98
62,5 63,55
62,8 63,57
238,86 239,35
536,12 537,70
536,14 537,71
437,84 438,31
379,114 380,55
379,112 380,50
700,114 701,46
700,119 701,48
316,78 317,18
752,8 753,69
316,71 317,10
316,73 317,12
316,76 317,16
861,110 862,47
397,29 398,87
397,28 398,84
397,23 398,82
397,22 398,81
662,95 663,33
662,92 663,30
662,90 663,28
662,98 663,35
747,58 748,3
747,55 748,113
747,54 748,112
278,88 279,36
278,81 279,28
278,84 279,34
621,99 622,40
621,92 622,33
621,93 622,36
621,90 622,25
621,94 622,37
726,46 727,116
726,48 727,119
448,102 449,35
334,91 335,42
56,55 57,119
352,53 353,115
334,95 335,45
309,118 310,56
601,91 602,29
601,93 602,31
601,94 602,34
601,96 602,40
458,94 459,41
458,97 459,47
458,90 459,36
458,99 459,49
422,77 423,13
422,76 423,12
422,75 423,8
422,71 423,4
993,21 994,68
265,47 266,2
183,26 184,86
183,25 184,84
339,79 340,23
339,106 340,50
775,16 776,80
698,35 699,102
698,30 699,98
698,33 699,101
525,2 526,60
525,4 526,61
270,52 271,98
315,28 316,86
270,54 271,99
270,57 271,103
507,93 508,35
844,49 845,103
315,25 316,84
208,12 209,73
208,17 209,81
208,16 209,79
208,14 209,75
12,82 13,43
315,22 316,82
507,94 508,37
609,55 610,103
609,53 610,102
609,58 610,1
975,58 976,25
699,69 700,126
631,56 632,2
631,54 632,110
631,53 632,109
631,50 632,104
5,26 6,84
5,21 6,80
567,29 568,84
125,94 126,35
567,20 568,73
567,22 568,79
567,23 568,81
204,16 205,69
204,13 205,67
432,96 433,44
204,10 205,65
432,97 433,45
204,18 205,73
697,104 698,46
697,106 698,48
697,102 698,43
33,28 34,88
962,48 963,6
33,21 34,78
33,20 34,77
33,23 34,80
33,22 34,79
33,26 34,87
683,75 684,26
683,70 684,23
683,78 684,31
377,11 378,66
746,114 747,54
746,115 747,58
746,115 747,55
166,3 167,59
746,110 747,49
274,100 275,56
186,9 187,56
332,4 333,57
332,7 333,59
186,3 187,50
332,3 333,55
186,1 187,49
870,5 871,62
870,3 871,58
870,8 871,65
231,53 232,96
231,52 232,93
664,15 665,70
231,56 232,101
664,18 665,73
194,104 195,48
194,107 195,50
269,113 270,52
269,114 270,54
269,118 270,57
896,8 897,46
896,9 897,47
896,6 897,42
924,85 925,40
798,108 799,51
146,77 147,23
146,71 147,20
123,101 124,48
528,58 529,5
36,86 37,44
36,82 37,38
36,83 37,40
748,82 749,24
748,81 749,21
748,80 749,19
748,86 749,32
748,84 749,30
924,82 925,36
433,18 434,71
269,56 270,114
269,54 270,110
540,120 541,54
696,85 697,28
269,59 270,0
269,59 270,1
422,27 423,87
433,10 434,62
177,60 178,1
177,63 178,5
488,50 489,109
488,52 489,110
488,54 489,0
232,106 233,51
232,105 233,50
232,101 233,47
97,49 98,2
434,93 435,37
693,20 694,71
693,24 694,74
693,25 694,75
500,101 501,42
984,53 985,16
500,108 501,52
256,10 257,67
256,12 257,70
256,13 257,71
256,17 257,75
100,89 101,43
201,22 202,73
201,24 202,75
201,26 202,79
201,28 202,80
518,84 519,20
518,88 519,22
321,118 322,56
321,114 322,52
321,117 322,55
321,113 322,51
506,29 507,88
506,21 507,81
506,25 507,83
739,2 740,62
739,1 740,60
739,4 740,65
739,5 740,67
370,48 371,107
739,8 740,70
586,108 587,57
586,101 587,47
586,102 587,48
586,105 587,54
586,107 587,56
219,43 220,97
219,41 220,94
219,44 220,98
219,48 220,101
219,49 220,102
126,88 127,27
252,10 253,74
252,12 253,75
252,18 253,78
213,105 214,49
213,101 214,47
213,109 214,51
815,74 816,15
350,24 351,86
350,26 351,89
350,29 351,92
688,63 689,5
688,60 689,3
688,69 689,6
238,61 239,3
733,66 734,0
733,64 734,101
733,60 734,100
238,69 239,16
238,68 239,15
733,69 734,6
636,74 637,7
719,18 720,74
719,15 720,70
719,10 720,66
719,11 720,67
701,53 702,105
701,56 702,1
701,54 702,107
701,58 702,7
455,31 456,101
455,32 456,102
455,38 456,107
268,31 269,87
9,95 10,42
348,13 349,68
348,18 349,71
342,76 343,18
342,77 343,20
342,70 343,13
354,27 355,81
354,23 355,77
354,29 355,85
475,73 476,18
475,71 476,14
475,77 476,21
475,78 476,22
649,77 650,16
649,72 650,9
649,71 650,7
649,79 650,17
411,13 412,71
411,10 412,67
112,79 113,19
112,78 113,17
411,18 412,76
789,17 790,71
789,16 790,70
619,51 620,104
805,39 806,95
619,58 620,109
818,122 819,58
818,121 819,56
667,60 668,9
667,63 668,14
667,68 668,17
441,80 442,10
441,82 442,11
441,85 442,18
441,84 442,13
441,88 442,20
980,2 981,46
122,31 123,87
562,68 563,3
969,51 970,10
562,62 563,98
351,37 352,96
881,81 882,43
881,80 882,42
881,87 882,49
233,59 234,109
251,48 252,111
251,43 252,105
251,40 252,103
934,32 935,73
934,31 935,72
934,39 935,78
934,38 935,76
766,13 767,70
766,17 767,73
766,18 767,74
170,61 171,5
170,63 171,7
131,67 132,5
787,55 788,113
787,54 788,112
787,50 788,110
481,110 482,40
776,20 777,78
776,21 777,80
776,28 777,85
774,93 775,30
774,92 775,27
870,53 871,1
870,50 871,110
870,54 871,3
870,54 871,2
559,60 560,14
323,32 324,91
559,64 560,18
559,67 560,22
559,66 560,20
432,27 433,80
432,26 433,78
798,109 799,52
438,47 439,113
838,20 839,82
838,26 839,83
838,29 839,88
842,51 843,104
762,15 763,68
722,70 723,10
722,78 723,16
722,79 723,18
762,19 763,71
707,58 708,127
707,54 708,121
707,57 708,125
707,51 708,119
840,22 841,69
556,75 557,17
276,24 277,82
556,71 557,13
852,76 853,12
556,70 557,11
852,71 853,8
852,72 853,9
328,110 329,47
328,112 329,48
328,113 329,51
328,116 329,54
328,117 329,55
211,91 212,35
211,92 212,37
221,7 222,65
221,1 222,59
314,44 315,106
221,8 222,67
891,20 892,69
829,109 830,50
891,24 892,74
891,25 892,75
829,106 830,48
187,71 188,34
187,74 188,35
599,23 600,88
599,22 600,87
599,26 600,91
922,44 923,7
922,43 923,6
844,24 845,85
844,25 845,86
166,18 167,71
166,12 167,66
166,13 167,67
823,63 824,9
273,32 274,76
823,69 824,11
15,81 16,28
15,80 16,27
15,86 16,35
273,36 274,80
273,35 274,79
659,9 660,61
570,46 571,107
570,47 571,109
570,42 571,103
570,43 571,106
91,112 92,53
91,113 92,55
796,68 797,3
796,69 797,4
796,60 797,109
846,55 847,98
875,59 876,18
875,57 876,14
875,53 876,12
875,52 876,11
46,39 47,95
634,35 635,100
46,36 47,92
406,20 407,78
389,51 390,108
971,8 972,59
971,9 972,60
971,5 972,51
971,0 972,46
406,28 407,91
